loss,accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
-1793.6993408203125,0.0625,7.365375757217407,False,,,1,bf6b2_00397,5a007a7e35c242bc98202c0cf6606f68,2023-04-11_14-59-08,1681217948,7.365375757217407,75696,cuda01,172.29.16.1,7.365375757217407,0,1,0.0046002864837646484
-1595.4561767578125,0.1875,0.31836700439453125,False,,,2,bf6b2_00397,5a007a7e35c242bc98202c0cf6606f68,2023-04-11_14-59-08,1681217948,7.6837427616119385,75696,cuda01,172.29.16.1,7.6837427616119385,0,2,0.0046002864837646484
-7920.15283203125,0.3125,0.1272273063659668,False,,,3,bf6b2_00397,5a007a7e35c242bc98202c0cf6606f68,2023-04-11_14-59-08,1681217948,7.810970067977905,75696,cuda01,172.29.16.1,7.810970067977905,0,3,0.0046002864837646484
-1380.4892578125,0.25,0.15445160865783691,False,,,4,bf6b2_00397,5a007a7e35c242bc98202c0cf6606f68,2023-04-11_14-59-09,1681217949,7.965421676635742,75696,cuda01,172.29.16.1,7.965421676635742,0,4,0.0046002864837646484
-1614.2041015625,0.1875,0.14532995223999023,False,,,5,bf6b2_00397,5a007a7e35c242bc98202c0cf6606f68,2023-04-11_14-59-09,1681217949,8.110751628875732,75696,cuda01,172.29.16.1,8.110751628875732,0,5,0.0046002864837646484
-1687.739990234375,0.375,0.17111468315124512,False,,,6,bf6b2_00397,5a007a7e35c242bc98202c0cf6606f68,2023-04-11_14-59-09,1681217949,8.281866312026978,75696,cuda01,172.29.16.1,8.281866312026978,0,6,0.0046002864837646484
-1709.696044921875,0.1875,0.16164135932922363,False,,,7,bf6b2_00397,5a007a7e35c242bc98202c0cf6606f68,2023-04-11_14-59-09,1681217949,8.443507671356201,75696,cuda01,172.29.16.1,8.443507671356201,0,7,0.0046002864837646484
-1700.949462890625,0.1875,0.18454194068908691,False,,,8,bf6b2_00397,5a007a7e35c242bc98202c0cf6606f68,2023-04-11_14-59-09,1681217949,8.628049612045288,75696,cuda01,172.29.16.1,8.628049612045288,0,8,0.0046002864837646484
-1659.9920654296875,0.1875,0.16940569877624512,False,,,9,bf6b2_00397,5a007a7e35c242bc98202c0cf6606f68,2023-04-11_14-59-09,1681217949,8.797455310821533,75696,cuda01,172.29.16.1,8.797455310821533,0,9,0.0046002864837646484
-1581.801025390625,0.1875,0.1502056121826172,True,,,10,bf6b2_00397,5a007a7e35c242bc98202c0cf6606f68,2023-04-11_14-59-10,1681217950,8.94766092300415,75696,cuda01,172.29.16.1,8.94766092300415,0,10,0.0046002864837646484
