loss,accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
-1579.887939453125,0.5,6.50450325012207,False,,,1,20d38_00256,17e65f0711d642ae975cbd554ef64213,2023-04-07_19-44-41,1680889481,6.50450325012207,2773871,cuda01,172.29.16.1,6.50450325012207,0,1,0.004853963851928711
-1572.4158935546875,0.375,0.24665427207946777,False,,,2,20d38_00256,17e65f0711d642ae975cbd554ef64213,2023-04-07_19-44-41,1680889481,6.751157522201538,2773871,cuda01,172.29.16.1,6.751157522201538,0,2,0.004853963851928711
-1563.474853515625,0.5625,0.14951086044311523,False,,,3,20d38_00256,17e65f0711d642ae975cbd554ef64213,2023-04-07_19-44-41,1680889481,6.900668382644653,2773871,cuda01,172.29.16.1,6.900668382644653,0,3,0.004853963851928711
-1569.0439453125,0.625,0.14484167098999023,False,,,4,20d38_00256,17e65f0711d642ae975cbd554ef64213,2023-04-07_19-44-42,1680889482,7.0455100536346436,2773871,cuda01,172.29.16.1,7.0455100536346436,0,4,0.004853963851928711
-1575.665283203125,0.5,0.12440848350524902,False,,,5,20d38_00256,17e65f0711d642ae975cbd554ef64213,2023-04-07_19-44-42,1680889482,7.169918537139893,2773871,cuda01,172.29.16.1,7.169918537139893,0,5,0.004853963851928711
-1563.2310791015625,0.4375,0.1556854248046875,False,,,6,20d38_00256,17e65f0711d642ae975cbd554ef64213,2023-04-07_19-44-42,1680889482,7.32560396194458,2773871,cuda01,172.29.16.1,7.32560396194458,0,6,0.004853963851928711
-1558.2015380859375,0.4375,0.14426684379577637,False,,,7,20d38_00256,17e65f0711d642ae975cbd554ef64213,2023-04-07_19-44-42,1680889482,7.4698708057403564,2773871,cuda01,172.29.16.1,7.4698708057403564,0,7,0.004853963851928711
-1562.6787109375,0.5,0.12909579277038574,False,,,8,20d38_00256,17e65f0711d642ae975cbd554ef64213,2023-04-07_19-44-42,1680889482,7.598966598510742,2773871,cuda01,172.29.16.1,7.598966598510742,0,8,0.004853963851928711
-1565.8973388671875,0.5625,0.15658855438232422,False,,,9,20d38_00256,17e65f0711d642ae975cbd554ef64213,2023-04-07_19-44-42,1680889482,7.755555152893066,2773871,cuda01,172.29.16.1,7.755555152893066,0,9,0.004853963851928711
-1579.8291015625,0.4375,0.16221356391906738,True,,,10,20d38_00256,17e65f0711d642ae975cbd554ef64213,2023-04-07_19-44-42,1680889482,7.917768716812134,2773871,cuda01,172.29.16.1,7.917768716812134,0,10,0.004853963851928711
