loss,accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
-839.2568969726562,0.36160714285714285,12.905184745788574,False,,,1,fe1c8_00046,8ddcd4f7c8634b26a465714fc4655966,2023-03-31_21-29-23,1680290963,12.905184745788574,1406978,cuda01,172.29.16.1,12.905184745788574,0,1,0.0055980682373046875
-838.6785365513393,0.34375,2.613999843597412,False,,,2,fe1c8_00046,8ddcd4f7c8634b26a465714fc4655966,2023-03-31_21-29-26,1680290966,15.519184589385986,1406978,cuda01,172.29.16.1,15.519184589385986,0,2,0.0055980682373046875
-838.1006556919643,0.35267857142857145,2.623110771179199,False,,,3,fe1c8_00046,8ddcd4f7c8634b26a465714fc4655966,2023-03-31_21-29-28,1680290968,18.142295360565186,1406978,cuda01,172.29.16.1,18.142295360565186,0,3,0.0055980682373046875
-837.6221749441964,0.33482142857142855,2.612666368484497,False,,,4,fe1c8_00046,8ddcd4f7c8634b26a465714fc4655966,2023-03-31_21-29-31,1680290971,20.754961729049683,1406978,cuda01,172.29.16.1,20.754961729049683,0,4,0.0055980682373046875
-837.0383213588169,0.3392857142857143,2.626163959503174,False,,,5,fe1c8_00046,8ddcd4f7c8634b26a465714fc4655966,2023-03-31_21-29-34,1680290974,23.381125688552856,1406978,cuda01,172.29.16.1,23.381125688552856,0,5,0.0055980682373046875
-836.4713745117188,0.29910714285714285,2.645841360092163,False,,,6,fe1c8_00046,8ddcd4f7c8634b26a465714fc4655966,2023-03-31_21-29-36,1680290976,26.02696704864502,1406978,cuda01,172.29.16.1,26.02696704864502,0,6,0.0055980682373046875
-835.8878784179688,0.3080357142857143,2.5670785903930664,False,,,7,fe1c8_00046,8ddcd4f7c8634b26a465714fc4655966,2023-03-31_21-29-39,1680290979,28.594045639038086,1406978,cuda01,172.29.16.1,28.594045639038086,0,7,0.0055980682373046875
-835.3866577148438,0.3169642857142857,2.627333164215088,False,,,8,fe1c8_00046,8ddcd4f7c8634b26a465714fc4655966,2023-03-31_21-29-42,1680290982,31.221378803253174,1406978,cuda01,172.29.16.1,31.221378803253174,0,8,0.0055980682373046875
-834.7337297712054,0.3125,2.6764614582061768,False,,,9,fe1c8_00046,8ddcd4f7c8634b26a465714fc4655966,2023-03-31_21-29-44,1680290984,33.89784026145935,1406978,cuda01,172.29.16.1,33.89784026145935,0,9,0.0055980682373046875
-834.2279314313616,0.32142857142857145,2.5516679286956787,True,,,10,fe1c8_00046,8ddcd4f7c8634b26a465714fc4655966,2023-03-31_21-29-47,1680290987,36.44950819015503,1406978,cuda01,172.29.16.1,36.44950819015503,0,10,0.0055980682373046875
