loss,accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
-411.13629150390625,0.25,7.5319178104400635,False,,,1,bf6b2_00237,8b235febfbc64450970575618c9046a1,2023-04-11_14-38-15,1681216695,7.5319178104400635,64383,cuda01,172.29.16.1,7.5319178104400635,0,1,0.007002115249633789
-409.97900390625,0.328125,3.350661039352417,False,,,2,bf6b2_00237,8b235febfbc64450970575618c9046a1,2023-04-11_14-38-18,1681216698,10.88257884979248,64383,cuda01,172.29.16.1,10.88257884979248,0,2,0.007002115249633789
-409.24365234375,0.34375,0.5208640098571777,False,,,3,bf6b2_00237,8b235febfbc64450970575618c9046a1,2023-04-11_14-38-19,1681216699,11.403442859649658,64383,cuda01,172.29.16.1,11.403442859649658,0,3,0.007002115249633789
-407.8707275390625,0.1875,0.5301249027252197,False,,,4,bf6b2_00237,8b235febfbc64450970575618c9046a1,2023-04-11_14-38-19,1681216699,11.933567762374878,64383,cuda01,172.29.16.1,11.933567762374878,0,4,0.007002115249633789
-407.4960632324219,0.265625,0.5205647945404053,False,,,5,bf6b2_00237,8b235febfbc64450970575618c9046a1,2023-04-11_14-38-20,1681216700,12.454132556915283,64383,cuda01,172.29.16.1,12.454132556915283,0,5,0.007002115249633789
-405.8332214355469,0.265625,0.4358961582183838,False,,,6,bf6b2_00237,8b235febfbc64450970575618c9046a1,2023-04-11_14-38-20,1681216700,12.890028715133667,64383,cuda01,172.29.16.1,12.890028715133667,0,6,0.007002115249633789
-405.9530944824219,0.265625,0.44676828384399414,False,,,7,bf6b2_00237,8b235febfbc64450970575618c9046a1,2023-04-11_14-38-21,1681216701,13.336796998977661,64383,cuda01,172.29.16.1,13.336796998977661,0,7,0.007002115249633789
-404.4150390625,0.203125,0.5015745162963867,False,,,8,bf6b2_00237,8b235febfbc64450970575618c9046a1,2023-04-11_14-38-21,1681216701,13.838371515274048,64383,cuda01,172.29.16.1,13.838371515274048,0,8,0.007002115249633789
-402.6152038574219,0.234375,0.5267972946166992,False,,,9,bf6b2_00237,8b235febfbc64450970575618c9046a1,2023-04-11_14-38-22,1681216702,14.365168809890747,64383,cuda01,172.29.16.1,14.365168809890747,0,9,0.007002115249633789
-400.83740234375,0.265625,0.4734361171722412,True,,,10,bf6b2_00237,8b235febfbc64450970575618c9046a1,2023-04-11_14-38-22,1681216702,14.838604927062988,64383,cuda01,172.29.16.1,14.838604927062988,0,10,0.007002115249633789
