loss,accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
-438.25587972005206,0.3645833333333333,13.410941123962402,False,,,1,fe1c8_00067,93d271f8250a4c42835c74af1ab88845,2023-03-31_21-34-10,1680291250,13.410941123962402,1408772,cuda01,172.29.16.1,13.410941123962402,0,1,0.007743120193481445
-336.6924336751302,0.390625,2.272731304168701,False,,,2,fe1c8_00067,93d271f8250a4c42835c74af1ab88845,2023-03-31_21-34-13,1680291253,15.683672428131104,1408772,cuda01,172.29.16.1,15.683672428131104,0,2,0.007743120193481445
-232.21697998046875,0.3802083333333333,2.222522497177124,False,,,3,fe1c8_00067,93d271f8250a4c42835c74af1ab88845,2023-03-31_21-34-15,1680291255,17.906194925308228,1408772,cuda01,172.29.16.1,17.906194925308228,0,3,0.007743120193481445
-209.68063354492188,0.3958333333333333,2.235414743423462,False,,,4,fe1c8_00067,93d271f8250a4c42835c74af1ab88845,2023-03-31_21-34-17,1680291257,20.14160966873169,1408772,cuda01,172.29.16.1,20.14160966873169,0,4,0.007743120193481445
-200.79761250813803,0.390625,2.1886117458343506,False,,,5,fe1c8_00067,93d271f8250a4c42835c74af1ab88845,2023-03-31_21-34-19,1680291259,22.33022141456604,1408772,cuda01,172.29.16.1,22.33022141456604,0,5,0.007743120193481445
-196.8334197998047,0.3802083333333333,2.0690908432006836,False,,,6,fe1c8_00067,93d271f8250a4c42835c74af1ab88845,2023-03-31_21-34-21,1680291261,24.399312257766724,1408772,cuda01,172.29.16.1,24.399312257766724,0,6,0.007743120193481445
-195.1631113688151,0.3072916666666667,2.175518751144409,False,,,7,fe1c8_00067,93d271f8250a4c42835c74af1ab88845,2023-03-31_21-34-23,1680291263,26.574831008911133,1408772,cuda01,172.29.16.1,26.574831008911133,0,7,0.007743120193481445
-193.9944864908854,0.3489583333333333,2.190904378890991,False,,,8,fe1c8_00067,93d271f8250a4c42835c74af1ab88845,2023-03-31_21-34-26,1680291266,28.765735387802124,1408772,cuda01,172.29.16.1,28.765735387802124,0,8,0.007743120193481445
-193.08489481608072,0.359375,2.1752266883850098,False,,,9,fe1c8_00067,93d271f8250a4c42835c74af1ab88845,2023-03-31_21-34-28,1680291268,30.940962076187134,1408772,cuda01,172.29.16.1,30.940962076187134,0,9,0.007743120193481445
-192.73029581705728,0.3385416666666667,2.0981414318084717,True,,,10,fe1c8_00067,93d271f8250a4c42835c74af1ab88845,2023-03-31_21-34-30,1680291270,33.039103507995605,1408772,cuda01,172.29.16.1,33.039103507995605,0,10,0.007743120193481445
