loss,accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
-819.215576171875,0.28125,9.737879991531372,False,,,1,bf6b2_00158,37c753306749418dbb8517a6ec6450f9,2023-04-11_14-31-01,1681216261,9.737879991531372,59151,cuda01,172.29.16.1,9.737879991531372,0,1,0.005536317825317383
-818.1239013671875,0.3125,0.397327184677124,False,,,2,bf6b2_00158,37c753306749418dbb8517a6ec6450f9,2023-04-11_14-31-02,1681216262,10.135207176208496,59151,cuda01,172.29.16.1,10.135207176208496,0,2,0.005536317825317383
-814.386962890625,0.34375,0.31730079650878906,False,,,3,bf6b2_00158,37c753306749418dbb8517a6ec6450f9,2023-04-11_14-31-02,1681216262,10.452507972717285,59151,cuda01,172.29.16.1,10.452507972717285,0,3,0.005536317825317383
-815.1510620117188,0.1875,0.2752857208251953,False,,,4,bf6b2_00158,37c753306749418dbb8517a6ec6450f9,2023-04-11_14-31-02,1681216262,10.72779369354248,59151,cuda01,172.29.16.1,10.72779369354248,0,4,0.005536317825317383
-815.76220703125,0.3125,0.2715573310852051,False,,,5,bf6b2_00158,37c753306749418dbb8517a6ec6450f9,2023-04-11_14-31-03,1681216263,10.999351024627686,59151,cuda01,172.29.16.1,10.999351024627686,0,5,0.005536317825317383
-808.2009887695312,0.1875,0.2925095558166504,False,,,6,bf6b2_00158,37c753306749418dbb8517a6ec6450f9,2023-04-11_14-31-03,1681216263,11.291860580444336,59151,cuda01,172.29.16.1,11.291860580444336,0,6,0.005536317825317383
-807.6228637695312,0.28125,1.5309951305389404,False,,,7,bf6b2_00158,37c753306749418dbb8517a6ec6450f9,2023-04-11_14-31-04,1681216264,12.822855710983276,59151,cuda01,172.29.16.1,12.822855710983276,0,7,0.005536317825317383
-807.4035034179688,0.28125,0.29059743881225586,False,,,8,bf6b2_00158,37c753306749418dbb8517a6ec6450f9,2023-04-11_14-31-05,1681216265,13.113453149795532,59151,cuda01,172.29.16.1,13.113453149795532,0,8,0.005536317825317383
-804.1682739257812,0.3125,0.2851524353027344,False,,,9,bf6b2_00158,37c753306749418dbb8517a6ec6450f9,2023-04-11_14-31-05,1681216265,13.398605585098267,59151,cuda01,172.29.16.1,13.398605585098267,0,9,0.005536317825317383
-799.308837890625,0.34375,0.23443078994750977,False,,,10,bf6b2_00158,37c753306749418dbb8517a6ec6450f9,2023-04-11_14-31-05,1681216265,13.633036375045776,59151,cuda01,172.29.16.1,13.633036375045776,0,10,0.005536317825317383
-796.5394897460938,0.25,0.2707555294036865,False,,,11,bf6b2_00158,37c753306749418dbb8517a6ec6450f9,2023-04-11_14-31-05,1681216265,13.903791904449463,59151,cuda01,172.29.16.1,13.903791904449463,0,11,0.005536317825317383
-789.7271728515625,0.28125,0.23369693756103516,False,,,12,bf6b2_00158,37c753306749418dbb8517a6ec6450f9,2023-04-11_14-31-06,1681216266,14.137488842010498,59151,cuda01,172.29.16.1,14.137488842010498,0,12,0.005536317825317383
-784.4893188476562,0.21875,0.28488731384277344,False,,,13,bf6b2_00158,37c753306749418dbb8517a6ec6450f9,2023-04-11_14-31-06,1681216266,14.422376155853271,59151,cuda01,172.29.16.1,14.422376155853271,0,13,0.005536317825317383
-779.7858276367188,0.25,0.305100679397583,False,,,14,bf6b2_00158,37c753306749418dbb8517a6ec6450f9,2023-04-11_14-31-06,1681216266,14.727476835250854,59151,cuda01,172.29.16.1,14.727476835250854,0,14,0.005536317825317383
-770.7719116210938,0.21875,0.37248682975769043,False,,,15,bf6b2_00158,37c753306749418dbb8517a6ec6450f9,2023-04-11_14-31-07,1681216267,15.099963665008545,59151,cuda01,172.29.16.1,15.099963665008545,0,15,0.005536317825317383
-760.2885131835938,0.15625,0.32946276664733887,False,,,16,bf6b2_00158,37c753306749418dbb8517a6ec6450f9,2023-04-11_14-31-07,1681216267,15.429426431655884,59151,cuda01,172.29.16.1,15.429426431655884,0,16,0.005536317825317383
-741.600830078125,0.0625,0.29682469367980957,False,,,17,bf6b2_00158,37c753306749418dbb8517a6ec6450f9,2023-04-11_14-31-07,1681216267,15.726251125335693,59151,cuda01,172.29.16.1,15.726251125335693,0,17,0.005536317825317383
-716.4974365234375,0.3125,0.2590956687927246,False,,,18,bf6b2_00158,37c753306749418dbb8517a6ec6450f9,2023-04-11_14-31-08,1681216268,15.985346794128418,59151,cuda01,172.29.16.1,15.985346794128418,0,18,0.005536317825317383
-690.5921630859375,0.1875,0.27893781661987305,False,,,19,bf6b2_00158,37c753306749418dbb8517a6ec6450f9,2023-04-11_14-31-08,1681216268,16.26428461074829,59151,cuda01,172.29.16.1,16.26428461074829,0,19,0.005536317825317383
-652.021240234375,0.25,1.2770469188690186,False,,,20,bf6b2_00158,37c753306749418dbb8517a6ec6450f9,2023-04-11_14-31-09,1681216269,17.54133152961731,59151,cuda01,172.29.16.1,17.54133152961731,0,20,0.005536317825317383
-607.172607421875,0.1875,0.3052866458892822,False,,,21,bf6b2_00158,37c753306749418dbb8517a6ec6450f9,2023-04-11_14-31-09,1681216269,17.846618175506592,59151,cuda01,172.29.16.1,17.846618175506592,0,21,0.005536317825317383
-597.2793579101562,0.15625,0.2766275405883789,False,,,22,bf6b2_00158,37c753306749418dbb8517a6ec6450f9,2023-04-11_14-31-10,1681216270,18.12324571609497,59151,cuda01,172.29.16.1,18.12324571609497,0,22,0.005536317825317383
