loss,accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
-407.2401072184245,0.3072916666666667,11.028351783752441,False,,,1,e71fd_00219,c14bb2b5bad04a6aa423fa610ec3b6f2,2023-04-01_12-51-09,1680346269,11.028351783752441,1559922,cuda01,172.29.16.1,11.028351783752441,0,1,0.006619453430175781
-389.5360361735026,0.25,2.6283910274505615,False,,,2,e71fd_00219,c14bb2b5bad04a6aa423fa610ec3b6f2,2023-04-01_12-51-11,1680346271,13.656742811203003,1559922,cuda01,172.29.16.1,13.656742811203003,0,2,0.006619453430175781
-383.76051330566406,0.3229166666666667,2.3180932998657227,False,,,3,e71fd_00219,c14bb2b5bad04a6aa423fa610ec3b6f2,2023-04-01_12-51-14,1680346274,15.974836111068726,1559922,cuda01,172.29.16.1,15.974836111068726,0,3,0.006619453430175781
-380.865229288737,0.28125,2.4422836303710938,False,,,4,e71fd_00219,c14bb2b5bad04a6aa423fa610ec3b6f2,2023-04-01_12-51-16,1680346276,18.41711974143982,1559922,cuda01,172.29.16.1,18.41711974143982,0,4,0.006619453430175781
-379.6294250488281,0.2552083333333333,2.3614304065704346,False,,,5,e71fd_00219,c14bb2b5bad04a6aa423fa610ec3b6f2,2023-04-01_12-51-18,1680346278,20.778550148010254,1559922,cuda01,172.29.16.1,20.778550148010254,0,5,0.006619453430175781
-378.99273173014325,0.2916666666666667,2.243025541305542,False,,,6,e71fd_00219,c14bb2b5bad04a6aa423fa610ec3b6f2,2023-04-01_12-51-21,1680346281,23.021575689315796,1559922,cuda01,172.29.16.1,23.021575689315796,0,6,0.006619453430175781
-379.41387430826825,0.22916666666666666,2.3543639183044434,False,,,7,e71fd_00219,c14bb2b5bad04a6aa423fa610ec3b6f2,2023-04-01_12-51-23,1680346283,25.37593960762024,1559922,cuda01,172.29.16.1,25.37593960762024,0,7,0.006619453430175781
-379.1648864746094,0.2760416666666667,2.392197370529175,False,,,8,e71fd_00219,c14bb2b5bad04a6aa423fa610ec3b6f2,2023-04-01_12-51-25,1680346285,27.768136978149414,1559922,cuda01,172.29.16.1,27.768136978149414,0,8,0.006619453430175781
-379.2155049641927,0.3020833333333333,2.281888723373413,False,,,9,e71fd_00219,c14bb2b5bad04a6aa423fa610ec3b6f2,2023-04-01_12-51-28,1680346288,30.050025701522827,1559922,cuda01,172.29.16.1,30.050025701522827,0,9,0.006619453430175781
-379.61314392089844,0.234375,2.292274236679077,True,,,10,e71fd_00219,c14bb2b5bad04a6aa423fa610ec3b6f2,2023-04-01_12-51-30,1680346290,32.342299938201904,1559922,cuda01,172.29.16.1,32.342299938201904,0,10,0.006619453430175781
