loss,accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
-1674.3475341796875,0.375,7.17592453956604,False,,,1,bf6b2_00306,aa9cf72e64d54579a6ec3e78d2d483ac,2023-04-11_14-45-52,1681217152,7.17592453956604,69059,cuda01,172.29.16.1,7.17592453956604,0,1,0.0071256160736083984
-1671.497314453125,0.375,0.26376843452453613,False,,,2,bf6b2_00306,aa9cf72e64d54579a6ec3e78d2d483ac,2023-04-11_14-45-53,1681217153,7.439692974090576,69059,cuda01,172.29.16.1,7.439692974090576,0,2,0.0071256160736083984
-1672.6650390625,0.3125,0.19556641578674316,False,,,3,bf6b2_00306,aa9cf72e64d54579a6ec3e78d2d483ac,2023-04-11_14-45-53,1681217153,7.635259389877319,69059,cuda01,172.29.16.1,7.635259389877319,0,3,0.0071256160736083984
-1668.841796875,0.1875,0.1589033603668213,False,,,4,bf6b2_00306,aa9cf72e64d54579a6ec3e78d2d483ac,2023-04-11_14-45-53,1681217153,7.794162750244141,69059,cuda01,172.29.16.1,7.794162750244141,0,4,0.0071256160736083984
-1671.1676025390625,0.3125,0.158966064453125,False,,,5,bf6b2_00306,aa9cf72e64d54579a6ec3e78d2d483ac,2023-04-11_14-45-53,1681217153,7.953128814697266,69059,cuda01,172.29.16.1,7.953128814697266,0,5,0.0071256160736083984
-1669.605224609375,0.125,0.20550060272216797,False,,,6,bf6b2_00306,aa9cf72e64d54579a6ec3e78d2d483ac,2023-04-11_14-45-53,1681217153,8.158629417419434,69059,cuda01,172.29.16.1,8.158629417419434,0,6,0.0071256160736083984
-1670.632568359375,0.3125,0.16171550750732422,False,,,7,bf6b2_00306,aa9cf72e64d54579a6ec3e78d2d483ac,2023-04-11_14-45-53,1681217153,8.320344924926758,69059,cuda01,172.29.16.1,8.320344924926758,0,7,0.0071256160736083984
-1669.412109375,0.3125,0.15717101097106934,False,,,8,bf6b2_00306,aa9cf72e64d54579a6ec3e78d2d483ac,2023-04-11_14-45-54,1681217154,8.477515935897827,69059,cuda01,172.29.16.1,8.477515935897827,0,8,0.0071256160736083984
-1670.3468017578125,0.375,0.1527400016784668,False,,,9,bf6b2_00306,aa9cf72e64d54579a6ec3e78d2d483ac,2023-04-11_14-45-54,1681217154,8.630255937576294,69059,cuda01,172.29.16.1,8.630255937576294,0,9,0.0071256160736083984
-1671.9686279296875,0.25,0.18082261085510254,True,,,10,bf6b2_00306,aa9cf72e64d54579a6ec3e78d2d483ac,2023-04-11_14-45-54,1681217154,8.811078548431396,69059,cuda01,172.29.16.1,8.811078548431396,0,10,0.0071256160736083984
